SUBJECT,TRIAL,TIMEBIN,PICTURE,PUPIL_SIZE_MEAN
1,69,1200,c,1196.55
1,69,1400,c,1177.6
1,69,1600,c,1215.38
1,69,1800,c,1287.88
1,69,2000,c,1259.09
1,69,2200,c,1178.19
1,69,2400,c,1179.04
1,69,2600,c,1214.38
1,69,2800,c,1248.25
1,69,3000,c,1231.01
1,69,3200,c,1204.79
1,69,3400,c,1211.85
1,69,3600,c,1200.85
1,69,3800,c,1228.34
2,69,-500,c,1367.09
2,69,0,c,1687.15
2,69,200,c,1342.09
2,69,400,c,1425.2
2,69,600,c,1543.54
2,69,800,c,1641.68
2,69,1000,c,1703.08
2,69,1200,c,1745.66
2,69,1400,c,1794.3
2,69,1600,c,1748.51
2,69,1800,c,1656.77
2,69,2000,c,1599.96
2,69,2200,c,1584.86
2,69,2400,c,1664.72
2,69,2600,c,1769.81
2,69,2800,c,1825.44
2,69,3000,c,1855.14
2,69,3200,c,1855.08
2,69,3400,c,1862.01
2,69,3600,c,1872.18
2,69,3800,c,1888.2
3,69,-500,c,996.02
3,69,0,c,1339.87
3,69,200,c,784.91
3,69,400,c,445.94
3,69,600,c,1112.06
3,69,800,c,1165.56
3,69,1000,c,1140.63
3,69,1200,c,1251.15
3,69,1400,c,1339.69
3,69,1600,c,1376.38
3,69,1800,c,1367.56
3,69,2000,c,1367.11
3,69,2200,c,1398.44
3,69,2400,c,1544.06
3,69,2600,c,1678.56
3,69,2800,c,1749.52
3,69,3000,c,1800.54
3,69,3200,c,1797.05
3,69,3400,c,1746.94
3,69,3600,c,1721.27
3,69,3800,c,1670.83
4,69,-500,a,1504.93
4,69,0,a,1402.61
4,69,200,a,573
4,69,400,a,1179.45
4,69,600,a,1161.38
4,69,800,a,1106.46
4,69,1000,a,1159.54
4,69,1200,a,1229.62
4,69,1400,a,1342.64
4,69,1600,a,1546.91
4,69,1800,a,1663.17
4,69,2000,a,1628.76
4,69,2200,a,1599.18
4,69,2400,a,1688.34
4,69,2600,a,1685.78
4,69,2800,a,1577.14
4,69,3000,a,1572.48
4,69,3200,a,1609.12
4,69,3400,a,1571.69
4,69,3600,a,1526.95
4,69,3800,a,1592.33
5,69,-500,f,1454.05
5,69,0,f,1371.07
5,69,200,f,1451.16
5,69,400,f,1378.46
5,69,600,f,1396.3
5,69,800,f,1409.89
5,69,1000,f,1411.66
5,69,1200,f,1395.94
5,69,1400,f,1347.34
5,69,1600,f,1336.37
5,69,1800,f,1332.48
5,69,2000,f,1370.11
5,69,2200,f,1428.61
5,69,2400,f,1442.14
5,69,2600,f,1435.28
5,69,2800,f,1433.36
5,69,3000,f,1403.25
5,69,3200,f,1361.9
5,69,3400,f,1332.89
5,69,3600,f,1279.66
5,69,3800,f,1254.59
6,69,-500,d,2646.13
6,69,0,d,2611.7
6,69,200,d,2405.75
6,69,400,d,2436.11
6,69,600,d,2486.1
6,69,800,d,2623.08
6,69,1000,d,2675.68
6,69,1200,d,2772.75
6,69,1400,d,2801.63
6,69,1600,d,2777.86
6,69,1800,d,2794.39
6,69,2000,d,2750.95
6,69,2200,d,2779.72
6,69,2400,d,2811.64
6,69,2600,d,2868.58
6,69,2800,d,3003.14
6,69,3000,d,3135.52
6,69,3200,d,3186.08
6,69,3400,d,3086.25
6,69,3600,d,2281.39
6,69,3800,d,28.03
8,69,-500,a,1618.54
8,69,0,a,1876.1
8,69,200,a,1732.34
8,69,400,a,1689.92
8,69,600,a,1683.48
8,69,800,a,1697.79
8,69,1000,a,1704.28
8,69,1200,a,1736.92
8,69,1400,a,1804.4
8,69,1600,a,1851.15
8,69,1800,a,1881.44
8,69,2000,a,1922.96
8,69,2200,a,1931.35
8,69,2400,a,1898.48
8,69,2600,a,1924.95
8,69,2800,a,1982.26
8,69,3000,a,2002.05
8,69,3200,a,2068.33
8,69,3400,a,2105.58
8,69,3600,a,2103.89
8,69,3800,a,2084.85
9,69,-500,c,1452.59
9,69,0,c,1603.29
9,69,200,c,1524.85
9,69,400,c,1467.47
9,69,600,c,1463.83
9,69,800,c,1471.71
9,69,1000,c,1477.45
9,69,1200,c,1500.9
9,69,1400,c,1530.59
9,69,1600,c,1593.81
9,69,1800,c,1636.15
9,69,2000,c,1670.19
9,69,2200,c,1732.05
9,69,2400,c,1718.97
9,69,2600,c,1658.31
9,69,2800,c,1638.71
9,69,3000,c,1690.31
9,69,3200,c,1739.44
9,69,3400,c,1691.52
9,69,3600,c,1655.67
9,69,3800,c,1699.3
10,69,-500,a,1222.1
10,69,0,a,1323.67
10,69,200,a,1204.28
10,69,400,a,1195.2
10,69,600,a,1233.41
10,69,800,a,1254.23
10,69,1000,a,1291.15
10,69,1200,a,1308.09
10,69,1400,a,1325.02
10,69,1600,a,1339.59
10,69,1800,a,1347.91
10,69,2000,a,1352.39
10,69,2200,a,1338.73
10,69,2400,a,1339.24
10,69,2600,a,1338.22
10,69,2800,a,1333.22
10,69,3000,a,1359.32
10,69,3200,a,1402.35
10,69,3400,a,1445.47
10,69,3600,a,1444.41
10,69,3800,a,1439.58
11,69,-500,a,659.1
11,69,0,a,1181.55
11,69,200,a,1188.34
11,69,400,a,1163.41
11,69,600,a,1182.94
11,69,800,a,1143.4
11,69,1000,a,1157.56
11,69,1200,a,1188.08
11,69,1400,a,1183.13
11,69,1600,a,1157.8
11,69,1800,a,1172.2
11,69,2000,a,1215.42
11,69,2200,a,1267.06
11,69,2400,a,1295.85
11,69,2600,a,1269.01
11,69,2800,a,1253.67
11,69,3000,a,1230.77
11,69,3200,a,1163.34
11,69,3400,a,1129.79
11,69,3600,a,1128.25
11,69,3800,a,1133.07
12,69,-500,a,1249.38
12,69,0,a,1426.95
12,69,200,a,1305.49
12,69,400,a,1280.59
12,69,600,a,1234.05
12,69,800,a,1209.66
12,69,1000,a,1167.57
12,69,1200,a,1182.33
12,69,1400,a,1227.07
12,69,1600,a,1292.69
12,69,1800,a,1399.69
12,69,2000,a,1498.53
12,69,2200,a,1543.18
12,69,2400,a,1583.14
12,69,2600,a,1613.21
12,69,2800,a,1629.84
12,69,3000,a,1631.26
12,69,3200,a,1659.66
12,69,3400,a,1732.66
12,69,3600,a,1716.98
12,69,3800,a,1579.4
13,69,-500,a,2372.94
13,69,0,a,2139.55
13,69,200,a,2155.02
13,69,400,a,2067.42
13,69,600,a,2013.73
13,69,800,a,2000.82
13,69,1000,a,1990.15
13,69,1200,a,2076.78
13,69,1400,a,2186.02
13,69,1600,a,2248.27
13,69,1800,a,2235.2
13,69,2000,a,2206.75
13,69,2200,a,2169.28
13,69,2400,a,2125.8
13,69,2600,a,2139.9
13,69,2800,a,2177.19
13,69,3000,a,2159.83
13,69,3200,a,2169.62
13,69,3400,a,2215.74
13,69,3600,a,2209.52
13,69,3800,a,2187.5
15,69,-500,a,879.1
15,69,0,a,1105.64
15,69,200,a,1053.64
15,69,400,a,1077.44
15,69,600,a,1083.04
15,69,800,a,1162.04
15,69,1000,a,1212.08
15,69,1200,a,1236.95
15,69,1400,a,1197.42
15,69,1600,a,1169.53
15,69,1800,a,1168.07
15,69,2000,a,1154.15
15,69,2200,a,1155.36
15,69,2400,a,1175.84
15,69,2600,a,1123.86
15,69,2800,a,1122.22
15,69,3000,a,1089.95
15,69,3200,a,1025.47
15,69,3400,a,1019.16
15,69,3600,a,1054.89
15,69,3800,a,1055.97
1,7,-500,d,1185.25
1,7,0,d,1107.89
1,7,200,d,1034.23
1,7,400,d,1004.76
1,7,600,d,1007.21
1,7,800,d,1076.79
1,7,1000,d,1137.22
1,7,1200,d,1168.01
1,7,1400,d,1185.32
1,7,1600,d,1156.03
1,7,1800,d,1119
1,7,2000,d,1145.09
1,7,2200,d,1180.36
1,7,2400,d,1173.9
1,7,2600,d,1153.72
1,7,2800,d,1141.07
1,7,3000,d,1135.31
1,7,3200,d,1165.86
1,7,3400,d,1167.83
1,7,3600,d,1079.56
1,7,3800,d,1034.54
2,7,-500,d,1917.19
2,7,0,d,1980.71
2,7,200,d,1957.64
2,7,400,d,1959.1
2,7,600,d,2010.89
2,7,800,d,2039.96
2,7,1000,d,2029.77
2,7,1200,d,2025.55
2,7,1400,d,2013.74
2,7,1600,d,2035.37
2,7,1800,d,2133.75
2,7,2000,d,2136.66
2,7,2200,d,2021.41
2,7,2400,d,1953.66
2,7,2600,d,1945.95
2,7,2800,d,1967.82
2,7,3000,d,2008.2
2,7,3200,d,1987.51
2,7,3400,d,1919.96
2,7,3600,d,1838.23
2,7,3800,d,1865.56
3,7,-500,d,1147.61
3,7,0,d,1401.53
3,7,200,d,1129.8
3,7,400,d,1131.63
3,7,600,d,1211.28
3,7,800,d,1339.62
3,7,1000,d,1338.61
3,7,1200,d,1325.1
3,7,1400,d,1353.06
3,7,1600,d,1377.62
3,7,1800,d,1384.95
3,7,2000,d,1426.58
3,7,2200,d,1503.04
3,7,2400,d,1565.78
3,7,2600,d,1596.18
3,7,2800,d,1603.81
3,7,3000,d,1524.24
3,7,3200,d,1519.96
3,7,3400,d,1515.42
3,7,3600,d,1508.91
3,7,3800,d,1532.09
4,7,-500,a,1209.78
4,7,0,a,1323.42
4,7,200,a,1199.9
4,7,400,a,1127.52
4,7,600,a,1073.48
4,7,800,a,1102.94
4,7,1000,a,1133.8
4,7,1200,a,1184.7
4,7,1400,a,1213.13
4,7,1600,a,1191.69
4,7,1800,a,1260.29
4,7,2000,a,1390.17
4,7,2200,a,1458.2
4,7,2400,a,1396.29
4,7,2600,a,1354.8
4,7,2800,a,1398.56
4,7,3000,a,1525.26
4,7,3200,a,1534.61
4,7,3400,a,1426.94
4,7,3600,a,1452.12
4,7,3800,a,1582.38
5,7,-500,d,1405.33
5,7,0,d,1731.66
5,7,200,d,1445.83
5,7,400,d,1485.71
5,7,600,d,1520.4
5,7,800,d,1627.57
5,7,1000,d,1746.4
5,7,1200,d,1848.71
5,7,1400,d,1853.39
5,7,1600,d,1815.34
5,7,1800,d,1845.39
5,7,2000,d,1895.65
5,7,2200,d,1841.28
5,7,2400,d,1775.4
5,7,2600,d,1736.35
5,7,2800,d,1720.06
5,7,3000,d,1719.81
5,7,3200,d,1806.84
5,7,3400,d,1796.66
5,7,3600,d,1804.44
5,7,3800,d,1850.34
6,7,-500,d,2732.67
6,7,0,d,2987.9
6,7,200,d,2670.04
6,7,400,d,2571.85
6,7,600,d,2608.91
6,7,800,d,2738.5
6,7,1000,d,2778.69
6,7,1200,d,2957.2
6,7,1400,d,3116.66
6,7,1600,d,3208.11
6,7,1800,d,3304.85
6,7,2000,d,3330.1
6,7,2200,d,3378.42
6,7,2400,d,3387.12
6,7,2600,d,3385.5
6,7,2800,d,3397.38
6,7,3000,d,3421.52
6,7,3200,d,1017.91
6,7,3400,d,3525.52
6,7,3600,d,3428.22
6,7,3800,d,3039.98
8,7,-500,e,1676.12
8,7,0,e,1817.14
8,7,200,e,1747.15
8,7,400,e,1714.05
8,7,600,e,1675.25
8,7,800,e,1677.6
8,7,1000,e,1715.99
8,7,1200,e,1745.48
8,7,1400,e,1767.73
8,7,1600,e,1789.2
8,7,1800,e,1839.51
8,7,2000,e,1905.35
8,7,2200,e,1960.57
8,7,2400,e,1996.88
8,7,2600,e,2029.27
8,7,2800,e,2018.94
8,7,3000,e,1203.14
8,7,3200,e,2104.61
8,7,3400,e,2097.53
8,7,3600,e,1975.91
8,7,3800,e,1853.42
9,7,-500,d,1454.35
9,7,0,d,1406.06
9,7,200,d,1614.42
9,7,400,d,1680.53
9,7,600,d,1557.98
9,7,800,d,1494.97
9,7,1000,d,1474.06
9,7,1200,d,1472.31
9,7,1400,d,1494.2
9,7,1600,d,1479.72
9,7,1800,d,1498.98
9,7,2000,d,1454.43
9,7,2200,d,1416.72
9,7,2400,d,1437.32
9,7,2600,d,1458.32
9,7,2800,d,1461.45
9,7,3000,d,1417.3
9,7,3200,d,1386.84
9,7,3400,d,1364.58
9,7,3600,d,1409.85
9,7,3800,d,1449.65
10,7,-500,e,1120.77
10,7,0,e,1026.62
10,7,200,e,1084.8
10,7,400,e,1137.62
10,7,600,e,1155.22
10,7,800,e,1115.71
10,7,1000,e,1145.92
10,7,1200,e,1166.6
10,7,1400,e,722.6
10,7,1600,e,379.03
10,7,1800,e,1211.83
10,7,2000,e,1288.53
10,7,2200,e,1311.52
10,7,2400,e,1378.82
10,7,2600,e,1624.44
10,7,2800,e,1745.97
10,7,3000,e,225.53
10,7,3200,e,0
10,7,3400,e,0
10,7,3600,e,199.68
10,7,3800,e,1859.21
11,7,-500,a,1282.78
11,7,0,a,1099.61
11,7,200,a,1024.53
11,7,400,a,990.46
11,7,600,a,1042.71
11,7,800,a,1110.69
11,7,1000,a,1147.85
11,7,1200,a,1180.86
11,7,1400,a,1249.22
11,7,1600,a,1281.31
11,7,1800,a,1254.09
11,7,2000,a,1245.71
11,7,2200,a,1230.9
11,7,2400,a,1164.41
11,7,2600,a,1107.1
11,7,2800,a,1031.4
11,7,3000,a,955.84
11,7,3200,a,903.89
11,7,3400,a,911.27
11,7,3600,a,1030.51
11,7,3800,a,1112.06
12,7,-500,e,1132.01
12,7,0,e,1706.12
12,7,200,e,1235.84
12,7,400,e,1296.94
12,7,600,e,1252.57
12,7,800,e,1307.84
12,7,1000,e,1503.31
12,7,1200,e,1662.48
12,7,1400,e,1687.36
12,7,1600,e,1599.22
12,7,1800,e,1679.06
12,7,2000,e,1813.89
12,7,2200,e,1901.42
12,7,2400,e,1922.68
12,7,2600,e,1917.85
12,7,2800,e,1891.89
12,7,3000,e,1926.85
12,7,3200,e,1995.49
12,7,3400,e,2050.19
12,7,3600,e,2068.33
12,7,3800,e,2067.62
13,7,-500,a,2190.27
13,7,0,a,2206.48
13,7,200,a,2400.8
13,7,400,a,2434.3
13,7,600,a,2351.06
13,7,800,a,2246.75
13,7,1000,a,2234.55
13,7,1200,a,2340.08
13,7,1400,a,2413.71
13,7,1600,a,2402.04
13,7,1800,a,2315.17
13,7,2000,a,2251.76
13,7,2200,a,2287.75
13,7,2400,a,2295.6
13,7,2600,a,2274.23
13,7,2800,a,2270.65
13,7,3000,a,2268.47
13,7,3200,a,2213.86
13,7,3400,a,2251.97
13,7,3600,a,2247.96
13,7,3800,a,2248.92
15,7,-500,a,1021.89
15,7,0,a,1099.96
15,7,200,a,1168.58
15,7,400,a,1218.54
15,7,600,a,1154.45
15,7,800,a,1058.86
15,7,1000,a,971.96
15,7,1200,a,938.72
15,7,1400,a,974.39
15,7,1600,a,1064.1
15,7,1800,a,1089.17
15,7,2000,a,1041.3
15,7,2200,a,983.01
15,7,2400,a,993.76
15,7,2600,a,1056.99
15,7,2800,a,1134.01
15,7,3000,a,1159.76
15,7,3200,a,1184.82
15,7,3400,a,1266.53
15,7,3600,a,1309.67
15,7,3800,a,1188.95
1,70,-500,e,1348.67
1,70,0,e,1246.9
1,70,200,e,1205.56
1,70,400,e,1267.81
1,70,600,e,1233.41
1,70,800,e,1234.63
1,70,1000,e,1245.09
1,70,1200,e,1268.55
1,70,1400,e,1302.88
1,70,1600,e,1316.54
1,70,1800,e,1246.03
1,70,2000,e,1210.12
1,70,2200,e,1225
1,70,2400,e,1233.18
1,70,2600,e,1282.79
1,70,2800,e,1326.87
1,70,3000,e,1339.86
1,70,3200,e,1244.63
1,70,3400,e,1192.2
1,70,3600,e,1248.41
1,70,3800,e,1276.7
2,70,-500,e,1334.51
2,70,0,e,1723.2
2,70,200,e,1400.85
2,70,400,e,1454.95
2,70,600,e,1527.07
2,70,800,e,1583.94
2,70,1000,e,1641.88
2,70,1200,e,1740.48
2,70,1400,e,1805.16
2,70,1600,e,1810.74
2,70,1800,e,1802.43
2,70,2000,e,1803.41
2,70,2200,e,1834.64
2,70,2400,e,1857.68
2,70,2600,e,1833.39
2,70,2800,e,1837.14
2,70,3000,e,1857.24
2,70,3200,e,1892.34
2,70,3400,e,1901.22
2,70,3600,e,1865.86
2,70,3800,e,1807.28
3,70,-500,e,1356.63
3,70,0,e,1115.83
3,70,200,e,1263.35
3,70,400,e,1253.92
3,70,600,e,1226.58
3,70,800,e,1211.6
3,70,1000,e,1232.14
3,70,1200,e,1230.32
3,70,1400,e,1191.22
3,70,1600,e,1140.46
3,70,1800,e,1102.78
3,70,2000,e,693.24
3,70,2200,e,562.09
3,70,2400,e,1100.32
3,70,2600,e,1117.87
3,70,2800,e,1104.53
3,70,3000,e,1121.26
3,70,3200,e,1129.1
3,70,3400,e,1133.66
3,70,3600,e,1153.94
3,70,3800,e,1160.59
4,70,-500,g,1397.3
4,70,0,g,1412.02
4,70,200,g,1475.39
4,70,400,g,1365.56
4,70,600,g,1287.84
4,70,800,g,1347.05
4,70,1000,g,1454.07
4,70,1200,g,1152.64
4,70,1400,g,121.68
4,70,1600,g,1596.33
4,70,1800,g,1639.24
4,70,2000,g,1445.88
4,70,2200,g,1325.31
4,70,2400,g,1240.1
4,70,2600,g,1197.31
4,70,2800,g,1248.56
4,70,3000,g,1409.85
4,70,3200,g,1600.45
4,70,3400,g,1704.01
4,70,3600,g,1768.71
4,70,3800,g,1903.16
5,70,-500,c,1227.3
5,70,0,c,1191.71
5,70,200,c,1284.7
5,70,400,c,1266.2
5,70,600,c,1252.19
5,70,800,c,1258.16
5,70,1000,c,1216.36
5,70,1200,c,1209.27
5,70,1400,c,1204.17
5,70,1600,c,1195.69
5,70,1800,c,1182.64
5,70,2000,c,1168.08
5,70,2200,c,1142.61
5,70,2400,c,1127.86
5,70,2600,c,1130.69
5,70,2800,c,1130.61
5,70,3000,c,1139.64
5,70,3200,c,1164.32
5,70,3400,c,1194.71
5,70,3600,c,1216.73
5,70,3800,c,1198.38
6,70,-500,f,2428.23
6,70,0,f,2814.28
6,70,200,f,2650.24
6,70,400,f,2462.62
6,70,600,f,2521.52
6,70,800,f,2750.43
6,70,1000,f,2913.7
6,70,1200,f,2991.58
6,70,1400,f,3003.28
6,70,1600,f,3000.91
6,70,1800,f,3010.77
6,70,2000,f,3038.6
6,70,2200,f,3045.43
6,70,2400,f,3086.81
6,70,2600,f,3104.44
6,70,2800,f,3150.83
6,70,3000,f,3067.56
6,70,3200,f,3006.25
6,70,3400,f,2981.82
6,70,3600,f,2832.73
6,70,3800,f,2782.71
8,70,-500,b,1175.4
8,70,0,b,1659.59
8,70,200,b,1333.94
8,70,400,b,1338.9
8,70,600,b,1404.04
8,70,800,b,1456.51
8,70,1000,b,1472.05
8,70,1200,b,1518.71
8,70,1400,b,1598.08
8,70,1600,b,1675.46
8,70,1800,b,1750.82
8,70,2000,b,1841.02
8,70,2200,b,1908.06
8,70,2400,b,1837.79
8,70,2600,b,1770.36
8,70,2800,b,1770.16
8,70,3000,b,1789.42
8,70,3200,b,1770.91
8,70,3400,b,1776.96
8,70,3600,b,1825.2
8,70,3800,b,1861.17
9,70,-500,e,1695.43
9,70,0,e,1627.94
9,70,200,e,1680.64
9,70,400,e,1541.86
9,70,600,e,1461.66
9,70,800,e,1430.03
9,70,1000,e,1445.24
9,70,1200,e,1499.69
9,70,1400,e,1577.52
9,70,1600,e,1656.27
9,70,1800,e,1692.22
9,70,2000,e,1681.71
9,70,2200,e,1731.04
9,70,2400,e,1770.86
9,70,2600,e,1790.21
9,70,2800,e,1786.12
9,70,3000,e,1727.82
9,70,3200,e,1652.84
9,70,3400,e,1610.28
9,70,3600,e,1600.85
9,70,3800,e,1598.31
10,70,-500,b,1210.97
10,70,0,b,1345.34
10,70,200,b,1225.32
10,70,400,b,1245.52
10,70,600,b,1300.09
10,70,800,b,1280.34
10,70,1000,b,1301.66
10,70,1200,b,1326.42
10,70,1400,b,1343.6
10,70,1600,b,1363.44
10,70,1800,b,1374.72
10,70,2000,b,1399.49
10,70,2200,b,1406.02
10,70,2400,b,1406.14
10,70,2600,b,1414.16
10,70,2800,b,1420.86
10,70,3000,b,1409.02
10,70,3200,b,1395.96
10,70,3400,b,1374.42
10,70,3600,b,1362.53
10,70,3800,b,1379.46
11,70,-500,g,1064.93
11,70,0,g,1114.01
11,70,200,g,939.61
11,70,400,g,974.85
11,70,600,g,1042.54
11,70,800,g,1085.53
11,70,1000,g,1098.53
11,70,1200,g,1092.42
11,70,1400,g,1038.6
11,70,1600,g,993.3
11,70,1800,g,998.2
11,70,2000,g,1052.59
11,70,2200,g,1129.25
11,70,2400,g,1163.17
11,70,2600,g,1123.27
11,70,2800,g,1116.93
11,70,3000,g,1191.33
11,70,3200,g,1263.19
11,70,3400,g,1290.76
11,70,3600,g,1313.7
11,70,3800,g,1306.22
12,70,-500,b,1179.28
12,70,0,b,1311.52
12,70,200,b,1175.45
12,70,400,b,1124.34
12,70,600,b,1072.3
12,70,800,b,1091.75
12,70,1000,b,1165.03
12,70,1200,b,1247.81
12,70,1400,b,1304.13
12,70,1600,b,1353.45
12,70,1800,b,1432.8
12,70,2000,b,1497.71
12,70,2200,b,1503.07
12,70,2400,b,1519.04
12,70,2600,b,1555.49
12,70,2800,b,1512.2
12,70,3000,b,1386.17
12,70,3200,b,1355.57
12,70,3400,b,1342.87
12,70,3600,b,1278.43
12,70,3800,b,1246.39
13,70,-500,g,1567.57
13,70,0,g,2088.34
13,70,200,g,1859.17
13,70,400,g,1884.73
13,70,600,g,1869.6
13,70,800,g,1908.08
13,70,1000,g,2040.54
13,70,1200,g,2151.23
13,70,1400,g,2184.4
13,70,1600,g,2334.46
13,70,1800,g,2417
13,70,2000,g,2328.61
13,70,2200,g,2263.83
13,70,2400,g,2110.16
13,70,2600,g,2014.82
13,70,2800,g,2033.3
13,70,3000,g,2118.55
13,70,3200,g,2115.8
13,70,3400,g,2091.32
13,70,3600,g,2134.48
13,70,3800,g,2107.06
15,70,-500,g,951.96
15,70,0,g,1114.58
15,70,200,g,802.83
15,70,400,g,895.59
15,70,600,g,1004.2
15,70,800,g,1146.4
15,70,1000,g,1241.19
15,70,1200,g,1322.24
15,70,1400,g,1314.77
15,70,1600,g,1307.51
15,70,1800,g,1333.77
15,70,2000,g,1273.69
15,70,2200,g,1212.64
15,70,2400,g,1242.28
15,70,2600,g,1254.83
15,70,2800,g,1202.48
15,70,3000,g,1115.56
15,70,3200,g,1098.35
15,70,3400,g,1137.58
15,70,3600,g,1214.58
15,70,3800,g,1168.14
1,71,-500,g,1148.19
1,71,0,g,1192.55
1,71,200,g,1034.57
1,71,400,g,1067.77
1,71,600,g,1073.95
1,71,800,g,1054.91
1,71,1000,g,1097.57
1,71,1200,g,1173.24
1,71,1400,g,1212.21
1,71,1600,g,1229.53
1,71,1800,g,1220.44
1,71,2000,g,1246.16
1,71,2200,g,1313.06
1,71,2400,g,1351.56
1,71,2600,g,1339.04
1,71,2800,g,1255.51
1,71,3000,g,1196.96
1,71,3200,g,1191.24
1,71,3400,g,1223.94
1,71,3600,g,1258.31
1,71,3800,g,1275.37
2,71,-500,g,1431.44
2,71,0,g,1339.02
2,71,200,g,1232.64
2,71,400,g,1203.26
2,71,600,g,1302.94
2,71,800,g,1363.35
2,71,1000,g,1395.01
2,71,1200,g,1414.04
2,71,1400,g,1404.76
2,71,1600,g,1347.69
2,71,1800,g,1244.69
2,71,2000,g,1194.31
2,71,2200,g,1226.93
2,71,2400,g,1319.48
2,71,2600,g,1424.26
2,71,2800,g,1462.17
2,71,3000,g,1431.33
2,71,3200,g,1439.86
2,71,3400,g,1428.14
2,71,3600,g,1380.36
2,71,3800,g,1364.93
3,71,-500,g,1223.75
3,71,0,g,1368.53
3,71,200,g,1213.21
3,71,400,g,1184.38
3,71,600,g,1152.32
3,71,800,g,1172.72
3,71,1000,g,1219.52
3,71,1200,g,1279.05
3,71,1400,g,1320.47
3,71,1600,g,1345.31
3,71,1800,g,1359.76
3,71,2000,g,1364.45
3,71,2200,g,1411.54
3,71,2400,g,1472.86
3,71,2600,g,1483.62
3,71,2800,g,1455.85
3,71,3000,g,1477.35
3,71,3200,g,1513.15
3,71,3400,g,1533.81
3,71,3600,g,1577.85
3,71,3800,g,1574.25
4,71,-500,e,1141.73
4,71,0,e,1481.11
4,71,200,e,1396.8
4,71,400,e,1239.22
4,71,600,e,1117.51
4,71,800,e,1184.89
4,71,1000,e,1384.03
4,71,1200,e,1556
4,71,1400,e,1541.86
4,71,1600,e,1647.84
4,71,1800,e,1679.36
4,71,2000,e,1522.99
4,71,2200,e,1512.93
4,71,2400,e,1606.55
4,71,2600,e,1667.04
4,71,2800,e,1704.44
4,71,3000,e,1649.39
4,71,3200,e,1624.36
4,71,3400,e,1621.11
4,71,3600,e,1633.2
4,71,3800,e,1590.86
5,71,-500,e,1077.21
5,71,0,e,1031.35
5,71,200,e,1118.59
5,71,400,e,1116.66
5,71,600,e,1136.9
5,71,800,e,569.58
5,71,1000,e,926.68
5,71,1200,e,1126.86
5,71,1400,e,1104.94
5,71,1600,e,1039.1
5,71,1800,e,998.75
5,71,2000,e,972.38
5,71,2200,e,965.62
5,71,2400,e,974.99
5,71,2600,e,976.11
5,71,2800,e,1008.65
5,71,3000,e,1055.45
5,71,3200,e,1061.41
5,71,3400,e,1088.12
5,71,3600,e,1145.58
5,71,3800,e,1140.65
6,71,-500,c,2578.38
6,71,0,c,2491.77
6,71,200,c,2694.46
6,71,400,c,2639.86
6,71,600,c,2700.52
6,71,800,c,2865
6,71,1000,c,2938.26
6,71,1200,c,2901.58
6,71,1400,c,2720.36
6,71,1600,c,2528.48
6,71,1800,c,2527.08
6,71,2000,c,2525.96
6,71,2200,c,2286.25
6,71,2400,c,0
6,71,2600,c,2187.42
6,71,2800,c,2561.42
6,71,3000,c,2412.71
6,71,3200,c,2518.11
6,71,3400,c,2603.59
6,71,3600,c,2653.92
6,71,3800,c,2773.75
8,71,-500,e,1135.29
8,71,0,e,1504.33
8,71,200,e,1589.71
8,71,400,e,1560.74
8,71,600,e,1431.48
8,71,800,e,1378.45
8,71,1000,e,1367.57
8,71,1200,e,1396.86
8,71,1400,e,1406.82
8,71,1600,e,1402.09
8,71,1800,e,1400.48
8,71,2000,e,1410.11
8,71,2200,e,1501.65
8,71,2400,e,1603.69
8,71,2600,e,1606.84
8,71,2800,e,1589.58
8,71,3000,e,1623.42
8,71,3200,e,1686.67
8,71,3400,e,1724.71
8,71,3600,e,1711.86
8,71,3800,e,1717.77
9,71,-500,g,1640.67
9,71,0,g,1781.41
9,71,200,g,1665.68
9,71,400,g,1595.98
9,71,600,g,1510.06
9,71,800,g,1491.25
9,71,1000,g,1554.43
9,71,1200,g,1587.31
9,71,1400,g,1617.99
9,71,1600,g,1644.31
9,71,1800,g,1659.31
9,71,2000,g,1726.97
9,71,2200,g,1830.66
9,71,2400,g,1854.99
9,71,2600,g,1887.88
9,71,2800,g,1950.97
9,71,3000,g,1988.81
9,71,3200,g,1993.3
9,71,3400,g,2041.98
9,71,3600,g,2091.22
9,71,3800,g,2097.65
10,71,-500,e,1175.56
10,71,0,e,1204.91
10,71,200,e,1264.02
10,71,400,e,1315.94
10,71,600,e,1278.55
10,71,800,e,1235.78
10,71,1000,e,1247.93
10,71,1200,e,1254.94
10,71,1400,e,1237.54
10,71,1600,e,1239.63
10,71,1800,e,1238.73
10,71,2000,e,1175.73
10,71,2200,e,1146.91
10,71,2400,e,1108.03
10,71,2600,e,1088.4
10,71,2800,e,1090.23
10,71,3000,e,1093.51
10,71,3200,e,1166.06
10,71,3400,e,1240.63
10,71,3600,e,1278.69
10,71,3800,e,1252.2
11,71,-500,e,1300.6
11,71,0,e,1141.82
11,71,200,e,1290.16
11,71,400,e,1266.9
11,71,600,e,1209.94
11,71,800,e,1185.44
11,71,1000,e,1215.7
11,71,1200,e,1240.03
11,71,1400,e,1247.67
11,71,1600,e,1210.27
11,71,1800,e,1152.04
11,71,2000,e,1126.89
11,71,2200,e,1079.07
11,71,2400,e,1084.12
11,71,2600,e,1142.36
11,71,2800,e,1187.32
11,71,3000,e,1212.99
